listing_id,positive,negative,rating
11447778,13,3,10
11447849,228,115,113
11448649,16,2,14
11449622,69,12,57
11450440,51,15,36
1145066,296,88,208
11451261,12,2,10
11453308,46,26,20
11453440,82,15,67
11454193,30,6,24
11455947,2,1,1
11456102,0,0,0
11457644,2,0,2
11458551,90,12,78
11459725,9,2,7
1145978,39,26,13
1146154,28,6,22
11463990,52,3,49
11465527,90,22,68
11467168,39,19,20
1146722,222,59,163
11467238,0,0,0
11467755,1,0,1
11469090,36,6,30
11469499,124,29,95
11469786,43,12,31
1147016,46,24,22
11470414,77,10,67
11470516,38,3,35
11470718,16,5,11
11471583,97,21,76
1147242,301,48,253
11473243,89,20,69
11473807,79,23,56
11474299,7,3,4
11474672,65,26,39
11475859,14,3,11
1147680,292,131,161
11476876,21,5,16
11478625,25,13,12
11479727,35,11,24
11480458,59,13,46
11488028,162,18,144
11488444,30,5,25
11489295,156,65,91
11489335,54,30,24
11490134,0,0,0
11490518,2,0,2
11490749,135,12,123
11490955,1,0,1
1149129,231,101,130
11491693,8,19,-11
11492038,44,13,31
11492380,3,5,-2
11492945,251,65,186
11493268,3,1,2
1149341,13,6,7
11493804,42,9,33
11494079,1,1,0
11495247,75,32,43
11495271,75,30,45
11495969,74,21,53
11496595,4,0,4
11500556,73,27,46
11501038,100,29,71
11502642,71,12,59
11503950,58,16,42
11504252,0,0,0
11505271,2,0,2
11506545,88,48,40
11507346,6,2,4
11510423,84,34,50
11512057,13,5,8
11512074,17,2,15
11512171,8,0,8
11516734,114,29,85
11516954,88,32,56
11518502,37,5,32
11518662,21,2,19
11518841,20,7,13
11519913,67,12,55
11520913,148,24,124
11521881,222,41,181
11522181,11,3,8
1152224,36,11,25
11523060,139,25,114
11524155,128,48,80
11527203,7,4,3
11527810,6,0,6
11528703,15,6,9
11529766,258,53,205
11529989,21,10,11
11530907,69,9,60
11532123,1,1,0
1153534,180,40,140
11537838,109,41,68
11538455,6,4,2
11538511,6,1,5
1153876,124,28,96
11539159,73,34,39
11539202,78,29,49
11539785,80,6,74
11541341,0,0,0
11541594,3,0,3
11541840,9,0,9
11541944,32,11,21
11542192,37,9,28
1154225,147,75,72
11542987,4,4,0
11543582,6,1,5
11544241,3,1,2
11544521,0,0,0
11545147,3,1,2
11545290,3,0,3
11545499,24,7,17
11546024,32,6,26
11547884,618,286,332
11548857,90,36,54
11551,571,240,331
11551915,10,8,2
11552205,368,93,275
11552216,39,10,29
11552260,3,2,1
11554371,54,19,35
11557513,8,2,6
11557723,27,7,20
11558439,20,6,14
11558504,77,39,38
11558570,16,6,10
11558623,1,0,1
11559762,170,78,92
11560603,96,16,80
11561581,0,1,-1
11561899,1,0,1
11562341,1,1,0
11562412,158,52,106
11562669,94,15,79
11562736,5,0,5
11562863,14,6,8
11563799,12,3,9
11564318,0,0,0
11565353,2,0,2
11566672,3,0,3
11567062,466,149,317
11567636,2,0,2
11567967,35,5,30
11569406,8,0,8
11569637,5,1,4
11569687,32,7,25
11570006,5,2,3
11571554,246,95,151
11571997,105,45,60
11577003,293,57,236
11577701,13,5,8
11578355,81,33,48
11578786,1,0,1
11579271,18,10,8
11580055,70,21,49
11580668,3,1,2
11581712,150,34,116
11581835,7,0,7
11582858,36,20,16
11583485,9,2,7
11583880,23,6,17
11584496,0,0,0
11585185,77,23,54
11585838,2,0,2
11587065,30,9,21
11587990,22,2,20
11588723,553,145,408
11588878,157,24,133
11589876,10,1,9
11589920,186,35,151
11589946,208,82,126
11593459,274,82,192
11595789,37,10,27
11596486,62,11,51
11596496,52,14,38
11596623,17,4,13
11596699,320,53,267
1159758,69,17,52
11597941,67,39,28
11599536,69,22,47
11599618,157,58,99
11600031,126,85,41
11600745,110,35,75
11604012,9,3,6
11606197,46,13,33
11606329,73,27,46
11606344,2,2,0
11607149,371,74,297
1160764,45,19,26
11608105,21,5,16
11608604,108,10,98
11608948,3,0,3
11614500,3,1,2
11614602,5,0,5
11616305,36,3,33
11616530,4,1,3
11616923,6,1,5
11618005,0,0,0
11618585,238,96,142
11619063,60,12,48
11619327,49,15,34
11619458,245,58,187
11621478,48,12,36
11622275,45,54,-9
11623280,11,4,7
11623644,24,6,18
11623814,15,4,11
11624817,33,5,28
1162598,396,105,291
116268,46,9,37
11627371,3,1,2
11627571,27,12,15
11628439,44,16,28
11629745,10,2,8
11630391,118,42,76
11630453,220,56,164
11630652,55,26,29
11631246,154,41,113
11631555,3,1,2
11632576,6,2,4
11632797,254,82,172
11633474,6,2,4
11634511,153,35,118
11634605,6,2,4
11635500,4,2,2
11635859,81,19,62
11636401,8,4,4
11638005,105,31,74
11638410,10,4,6
11638945,89,40,49
11639604,158,58,100
11639917,390,106,284
11640208,386,143,243
11640440,364,131,233
11643009,1,1,0
11646282,259,90,169
11647004,8,0,8
11647326,137,21,116
11647654,265,85,180
11648027,1,0,1
11648081,3,1,2
11648302,108,42,66
11648587,159,28,131
11648779,43,13,30
11649313,87,19,68
11649419,158,25,133
11649611,242,50,192
11651120,125,36,89
11651191,1,0,1
11652838,46,6,40
11653764,142,22,120
11654268,134,49,85
11654319,12,4,8
11655036,12,0,12
11655132,0,0,0
11655209,43,26,17
11655306,51,13,38
11656207,4,4,0
11657254,2,0,2
1166216,239,90,149
11663294,450,135,315
11663559,193,83,110
11663601,36,12,24
11663714,34,18,16
11665430,15,3,12
11665450,37,12,25
11665555,169,53,116
11666071,94,37,57
11666232,150,68,82
11666311,96,40,56
11666331,2,0,2
11667286,56,16,40
11667324,5,5,0
11667931,15,5,10
11667969,3,3,0
11668085,10,1,9
11668456,24,8,16
11669243,78,34,44
11669357,39,12,27
11669520,155,52,103
11670239,55,15,40
11671370,10,0,10
11674600,2,0,2
11674730,3,1,2
11675419,80,57,23
11676008,438,125,313
11681626,58,58,0
11682146,25,6,19
11682681,33,8,25
11683211,13,5,8
11684416,0,1,-1
11684592,12,1,11
11684887,9,5,4
11685339,57,24,33
11685778,3,1,2
11686532,3,0,3
11687352,147,107,40
11687951,453,225,228
11688020,404,184,220
11688389,393,144,249
11688438,32,10,22
11689595,12,1,11
11690599,25,8,17
11692115,33,8,25
11692521,53,18,35
11692660,8,2,6
11692966,26,7,19
11696911,2,6,-4
11697213,23,3,20
11702600,10,1,9
11705504,171,19,152
1170564,115,53,62
11706174,10,0,10
11707553,4,1,3
11707821,5,3,2
11708449,69,13,56
11709935,23,17,6
11710683,30,12,18
11710958,4,4,0
11711358,12,5,7
11712292,2,1,1
11713029,96,43,53
11713163,63,25,38
11713381,45,28,17
11715442,1,0,1
11716198,20,5,15
11717168,352,131,221
11718008,0,0,0
11720132,4,2,2
117203,173,64,109
11721190,123,76,47
1172280,90,26,64
11723639,3,2,1
11726057,3,0,3
11726485,5,4,1
1172673,54,12,42
11727408,78,35,43
11727474,126,41,85
11728818,135,28,107
11729215,4,6,-2
11729275,0,0,0
11729610,35,13,22
11731236,3,1,2
11731497,172,32,140
11732568,26,16,10
11733440,32,16,16
11733660,17,5,12
11734545,13,2,11
11735073,200,41,159
11735733,48,16,32
11737018,23,7,16
11737324,7,1,6
11737637,51,23,28
11739839,56,14,42
11742426,160,107,53
1174411,313,74,239
11745908,44,29,15
11746386,160,54,106
11747309,105,37,68
11747319,158,60,98
11748001,10,1,9
11748019,10,1,9
11748124,27,12,15
11748821,11,0,11
11749911,463,156,307
11750182,223,103,120
11750711,91,21,70
11752530,13,4,9
11752949,71,16,55
11753125,84,17,67
11753172,87,27,60
11753209,132,34,98
11753303,39,12,27
11753335,31,7,24
11753371,17,4,13
11753676,24,9,15
11753916,20,9,11
11754107,52,11,41
11754356,120,31,89
11754422,85,19,66
11754475,81,14,67
11754496,91,14,77
1175819,5,2,3
11759528,104,36,68
1176117,78,24,54
11762107,5,1,4
11763731,66,34,32
11764346,0,0,0
11765231,14,2,12
11766029,23,1,22
11766418,111,17,94
11766500,48,27,21
11767001,23,8,15
11769376,163,57,106
11769774,285,98,187
11770338,73,12,61
1177238,50,27,23
11773251,34,18,16
11773719,0,0,0
11774528,2,0,2
1177530,166,71,95
1177555,311,90,221
11779682,33,6,27
11780466,95,24,71
11780717,77,17,60
11780745,142,29,113
11781790,38,25,13
11782274,104,27,77
11784725,172,40,132
11785925,8,2,6
11786394,149,68,81
1178699,132,39,93
11788136,0,1,-1
11788257,2,0,2
11789170,121,44,77
1178979,112,46,66
11790373,78,12,66
11790832,359,90,269
11791134,19,10,9
11791815,114,43,71
11793017,4,3,1
11795947,29,19,10
11796531,8,1,7
11798087,2,1,1
11798687,16,3,13
1179958,77,50,27
11799875,62,21,41
11799908,101,35,66
1180363,95,35,60
11805324,33,21,12
11806661,0,0,0
11806710,20,3,17
11807328,436,69,367
11807507,3,5,-2
11810315,22,3,19
11811065,2,0,2
11811174,64,11,53
11812900,48,5,43
11813170,163,95,68
11814288,97,40,57
11815922,142,22,120
11815973,20,8,12
11816239,132,42,90
11817379,69,21,48
11817487,46,8,38
11818782,185,80,105
11819566,200,110,90
11821609,0,0,0
11822893,8,1,7
1182303,4,0,4
11823338,77,7,70
11824124,8,2,6
11824358,298,66,232
11825967,175,37,138
11826666,40,9,31
1182943,243,90,153
1182979,129,28,101
11831066,168,70,98
11833054,22,2,20
11833577,9,1,8
11834101,9,5,4
11834582,13,4,9
11836426,6,3,3
11836521,9,2,7
11837331,77,12,65
11837946,244,31,213
11839287,53,15,38
11840194,54,20,34
11840240,36,6,30
11840791,72,22,50
1184145,124,55,69
11842381,514,144,370
11844114,4,2,2
11846983,4,0,4
11847659,382,38,344
11848079,372,126,246
11848533,55,12,43
11849717,0,0,0
11851238,170,29,141
11853943,7,5,2
11854740,3,5,-2
1185611,646,147,499
11856696,25,4,21
11856955,119,18,101
1185729,4,4,0
11858562,97,51,46
11859342,13,5,8
11859670,0,0,0
11859791,551,209,342
11859989,3,0,3
11860612,44,14,30
1186189,32,19,13
11862124,30,3,27
11863548,15,2,13
11864041,160,34,126
11865526,50,19,31
1186592,83,39,44
11867393,114,59,55
11868023,16,9,7
11868150,0,0,0
11868826,57,6,51
11869034,147,114,33
11876615,21,4,17
1187740,658,151,507
11877568,109,41,68
11877992,23,16,7
11878070,258,72,186
11878403,0,0,0
11879011,454,68,386
11879262,13,5,8
118805,523,154,369
11880679,4,4,0
11880869,91,17,74
11881715,16,5,11
11881851,51,12,39
11881913,4,0,4
11882208,27,9,18
11882494,13,2,11
11883145,663,153,510
11884069,497,108,389
1188467,265,52,213
11886290,4,2,2
1188639,78,41,37
11887415,12,10,2
1188836,288,97,191
11888429,2,3,-1
11889296,17,6,11
11890923,8,4,4
11892215,256,84,172
11895463,11,3,8
11895820,4,0,4
11896745,14,7,7
11897092,122,24,98
11898411,4,1,3
11898443,3,1,2
11898585,47,7,40
11899055,7,1,6
11899202,46,10,36
11899562,9,4,5
11900171,203,88,115
11900392,60,3,57
11900475,144,47,97
11901247,46,11,35
11902210,108,33,75
11903535,22,10,12
11904578,12,6,6
11904963,270,58,212
11905889,47,20,27
11906014,149,23,126
11909652,175,68,107
1191073,144,22,122
11913450,610,210,400
11914436,16,9,7
11916104,253,40,213
11916415,16,4,12
11917926,191,28,163
11918008,97,21,76
11918212,244,69,175
11918476,297,35,262
11918716,9,7,2
11918830,18,4,14
11919935,88,16,72
11920504,24,9,15
11920518,2,0,2
11921165,0,0,0
11921531,48,19,29
1192155,42,14,28
11923942,72,9,63
11924427,20,5,15
11925568,142,65,77
11925689,123,30,93
11926919,48,6,42
1192978,1262,280,982
11930397,4,0,4
11931404,44,5,39
11931758,32,9,23
11932489,31,10,21
11932882,6,1,5
11933010,26,13,13
11934498,1,1,0
11934501,5,1,4
11936243,34,19,15
11936344,53,5,48
11938717,21,19,2
11938782,13,2,11
11938829,82,10,72
11939641,72,31,41
1194027,22,4,18
11940590,133,25,108
11940755,86,4,82
11940765,58,19,39
11943267,21,11,10
11943784,21,13,8
11943822,75,24,51
11944888,14,6,8
11945342,19,5,14
11945407,24,3,21
1194557,103,60,43
11946740,6,5,1
11947033,6,0,6
11947819,0,0,0
11954862,68,11,57
11954890,63,9,54
11955328,222,114,108
11955427,68,28,40
11955746,68,24,44
11955812,43,15,28
11956385,100,56,44
1195670,14,6,8
11962025,8,2,6
1196568,47,7,40
11966289,51,11,40
11966878,554,88,466
11967173,34,16,18
11967808,7,4,3
11967898,8,2,6
11968109,0,0,0
11968359,18,17,1
11969278,3,2,1
11970483,99,4,95
11970597,0,0,0
11971075,70,38,32
11972276,49,20,29
11977015,140,60,80
11977068,60,7,53
11977594,8,3,5
11978680,1,0,1
11981168,27,7,20
11981701,249,79,170
11982893,193,68,125
11984267,4,1,3
11984964,4,2,2
11985344,7,1,6
11985487,4,1,3
11985946,5,3,2
11986572,8,1,7
11987169,77,22,55
11988123,228,70,158
11988379,11,3,8
11990316,50,18,32
11990573,64,9,55
11991056,40,6,34
11994759,13,3,10
1199580,325,97,228
11995906,93,44,49
11997070,145,61,84
11997634,174,72,102
11997701,177,55,122
11998179,127,70,57
11998224,253,45,208
11998729,6,7,-1
12000230,16,4,12
12001745,6,4,2
1200237,332,172,160
12002470,60,23,37
1200253,683,179,504
12002607,4,1,3
12003274,5,1,4
12004105,472,190,282
12004777,14,2,12
12005654,82,25,57
12006233,0,0,0
12006458,3,0,3
12006466,1,1,0
12008453,716,247,469
12008529,11,2,9
12008705,10,2,8
12008928,107,31,76
12009627,4,1,3
12012410,8,0,8
1201283,246,48,198
12015024,15,4,11
12015551,59,20,39
12015717,37,13,24
12015726,153,67,86
12015909,54,10,44
12016367,34,5,29
12016529,211,26,185
12016917,3,0,3
12018003,357,120,237
12018113,4,1,3
12018792,8,6,2
1201920,1154,338,816
12019448,18,8,10
12020039,152,76,76
12021223,13,6,7
12024411,240,50,190
1202455,779,329,450
12024853,82,14,68
12025162,361,56,305
12025166,114,24,90
12025747,33,15,18
1202617,146,49,97
12026695,8,4,4
12029513,19,2,17
12029640,5,2,3
12030283,56,8,48
12030435,8,1,7
1203119,13,5,8
12031475,53,25,28
12031890,0,0,0
12032172,7,1,6
12032227,380,89,291
1203409,12,9,3
12034165,80,24,56
12036067,2,0,2
12036263,20,7,13
12036372,91,8,83
12036713,82,21,61
12037309,6,1,5
12038023,37,15,22
1203832,588,167,421
12040663,236,115,121
12043826,47,27,20
12045782,5,3,2
12045898,160,14,146
1204627,104,56,48
12046460,68,29,39
12046871,6,3,3
12048477,6,0,6
12049574,297,100,197
12049702,281,52,229
12049828,4,2,2
12050014,6,0,6
12050105,275,88,187
12050135,60,14,46
12050377,2,0,2
12050692,28,8,20
12051255,46,8,38
12051745,2,0,2
12051970,3,0,3
12052198,47,12,35
12054780,30,4,26
12055146,14,10,4
12057757,78,24,54
1205905,271,75,196
12059158,39,12,27
12059695,7,1,6
12059972,156,50,106
12063699,63,19,44
12066657,28,3,25
12067006,33,14,19
12068046,0,0,0
12068242,152,68,84
12068254,0,1,-1
12069445,150,44,106
12069718,11,2,9
12075572,1,0,1
12076769,367,57,310
12077371,182,83,99
12077432,65,8,57
12078745,142,43,99
12080048,11,7,4
12081174,9,5,4
12081344,308,36,272
1208158,99,25,74
12081671,0,0,0
1208247,414,138,276
12083135,42,19,23
12083369,11,1,10
12083691,1,0,1
1208459,831,406,425
12088274,0,0,0
12089138,89,33,56
1208955,202,36,166
12090128,31,3,28
12090284,3,0,3
12091286,16,5,11
12091420,5,5,0
1209392,218,86,132
12097365,10,0,10
12097386,4,1,3
12097515,72,22,50
12097626,25,16,9
12097954,81,7,74
12098948,31,8,23
12099240,117,19,98
1210026,105,32,73
12100616,64,11,53
12101028,81,19,62
12101284,59,8,51
12101525,47,26,21
12101827,11,5,6
12101927,23,7,16
12102655,233,96,137
12102823,34,4,30
12102930,156,47,109
12103148,1,1,0
12103181,290,81,209
12103649,391,175,216
12104687,4,4,0
12104871,48,39,9
12105029,83,11,72
1210559,412,157,255
12106113,203,61,142
12106254,19,4,15
1210651,7,7,0
12108448,144,38,106
12110106,184,75,109
12111712,5,1,4
12111729,1,2,-1
1211242,493,121,372
12112569,245,88,157
12112634,78,34,44
1211310,75,21,54
1211331,176,42,134
12117809,200,62,138
12118466,315,61,254
12119228,47,8,39
12120161,30,7,23
12120286,65,40,25
12120345,12,15,-3
12120704,6,2,4
12120828,4,2,2
12121214,150,44,106
1212136,139,65,74
12121625,49,6,43
12123136,79,36,43
12123658,12,1,11
12124840,15,7,8
12125495,4,0,4
12125654,9,0,9
12125692,124,51,73
12125794,0,0,0
12126421,6,6,0
1212794,27,11,16
12128611,29,4,25
12129554,17,6,11
12130324,157,41,116
12130456,17,6,11
12130939,11,6,5
12133320,0,0,0
12133710,309,228,81
12134166,0,0,0
12135530,86,26,60
1213679,116,36,80
12139042,19,9,10
12139153,59,46,13
12139853,19,3,16
12140520,517,130,387
12141364,13,6,7
12141852,9,8,1
12141992,116,35,81
12142045,2,0,2
12142193,159,41,118
12142475,0,0,0
12142692,50,12,38
12144590,10,1,9
12144639,95,31,64
12146437,166,58,108
12146972,15,2,13
12147961,16,4,12
12148236,68,18,50
12148611,7,5,2
12149405,5,0,5
12151294,67,21,46
12151401,54,20,34
12151836,8,2,6
12152124,39,12,27
12153700,70,12,58
12154511,54,13,41
12156313,17,1,16
12158864,16,1,15
1216008,31,9,22
12162899,50,19,31
12162903,73,32,41
12163035,9,2,7
12163061,9,3,6
12164081,114,56,58
12164298,285,54,231
12164318,11,14,-3
12164637,83,33,50
12164986,286,93,193
12164995,44,13,31
12165320,62,29,33
12165401,16,15,1
12166968,10,2,8
12167479,5,2,3
12169346,129,64,65
1217116,94,22,72
1217128,164,59,105
12171876,10,3,7
12172768,14,6,8
12172914,179,47,132
1217330,16,5,11
1217387,27,3,24
12175747,10,4,6
12177644,30,10,20
12178206,4,0,4
12178649,178,22,156
12179636,6,1,5
12180415,1,2,-1
12182231,86,45,41
12182613,97,17,80
1218342,18,7,11
12183565,437,119,318
12185226,8,3,5
12185845,8,2,6
12187080,40,16,24
1218877,289,50,239
12190237,100,38,62
12190483,12,1,11
12193157,4,0,4
12193191,152,22,130
1219352,30,7,23
12193549,141,31,110
12194187,10,3,7
1219421,399,218,181
12195120,78,29,49
12195796,66,18,48
12195983,25,19,6
12196197,137,35,102
1219724,18,5,13
12197842,53,8,45
12198101,238,67,171
12198477,836,177,659
1219849,245,66,179
12199080,73,18,55
12199715,5,3,2
12200264,46,9,37
12200388,177,34,143
12200478,23,8,15
12200696,4,4,0
12201222,176,43,133
12201334,153,43,110
1220145,950,259,691
1220209,192,86,106
1220217,260,62,198
12204993,63,11,52
12205800,24,3,21
12206602,141,14,127
12207392,16,5,11
12213953,3,0,3
12214755,59,13,46
12215074,157,57,100
12215352,34,9,25
12215622,9,2,7
12215874,27,12,15
1221737,17,17,0
12217987,15,2,13
12218310,71,21,50
1221832,92,16,76
12220312,64,5,59
1222059,302,142,160
12220632,0,0,0
12220637,248,48,200
12220907,9,2,7
12221725,1,0,1
12222924,12,5,7
12223310,83,12,71
12223381,7,0,7
12223858,114,17,97
12224188,1,1,0
12226110,146,32,114
12227019,188,73,115
12228356,81,32,49
1222924,238,65,173
12229852,48,20,28
12230359,6,4,2
12230795,8,4,4
1223510,14,2,12
1223650,128,54,74
12238189,123,30,93
12238347,1,4,-3
12239059,6,1,5
12239122,13,7,6
12239140,3,1,2
12239217,166,51,115
12239676,32,14,18
12241605,87,37,50
12241747,102,46,56
1224630,138,30,108
12246667,27,9,18
1224981,8,2,6
12250206,3,0,3
12250799,5,0,5
12252097,94,38,56
12252465,236,53,183
12252728,210,43,167
12255427,442,83,359
12255661,39,15,24
12255884,125,46,79
12257691,58,15,43
12257909,2,2,0
12258144,6,3,3
12258254,103,26,77
12259268,118,29,89
12259852,0,0,0
12261640,0,0,0
12261958,3,2,1
12262703,0,1,-1
12262814,62,17,45
12263797,95,18,77
12264544,20,5,15
12264643,3,0,3
12265063,0,0,0
12265149,53,20,33
12265427,7,0,7
12269043,242,116,126
12270487,32,8,24
12270658,4,0,4
12271330,2,2,0
12271671,219,77,142
12271798,46,31,15
12271821,144,40,104
12272416,199,58,141
12273441,367,114,253
1227523,36,14,22
12277224,24,2,22
12277479,6,2,4
12277561,72,41,31
12278019,0,0,0
12279193,12,2,10
12279521,8,4,4
12280413,169,64,105
12281716,0,0,0
1228214,28,10,18
12282530,17,11,6
12282730,27,10,17
12282742,52,13,39
1228389,118,25,93
12284445,15,7,8
12286961,3,3,0
12288022,357,115,242
12288153,0,0,0
12288226,470,61,409
12291682,55,14,41
12293509,57,36,21
1229808,121,38,83
12298838,7,3,4
12299609,28,4,24
12300044,24,2,22
12300601,8,3,5
12301456,328,102,226
12302679,293,57,236
1230313,85,23,62
12303220,14,1,13
12303582,221,67,154
12303913,364,119,245
12304191,15,3,12
12305010,127,38,89
1230615,650,280,370
12306254,44,12,32
12307194,0,2,-2
12307203,564,158,406
12308615,85,44,41
12309394,0,0,0
1231053,1444,448,996
12311578,403,67,336
12312442,36,15,21
12312571,194,28,166
1231544,252,77,175
12316240,32,7,25
12316321,215,26,189
12317916,6,1,5
12317979,19,4,15
12318304,2,0,2
1231839,21,1,20
12319011,47,15,32
12319244,2,1,1
12319355,3,1,2
12319451,15,0,15
1231996,327,61,266
12321828,68,25,43
12322928,7,3,4
12323069,18,4,14
12323196,9,6,3
12323550,93,5,88
12323805,253,48,205
12325705,18,3,15
1232708,1,0,1
12329113,134,46,88
12329149,134,27,107
12330058,273,50,223
12330103,446,100,346
12330254,236,53,183
12330363,330,82,248
12330544,263,74,189
12330808,0,0,0
12330810,128,33,95
12332217,21,7,14
12332333,0,1,-1
12332752,9,0,9
12332990,557,106,451
12333854,15,3,12
12334025,12,0,12
12335631,5,1,4
12335959,185,37,148
12336224,141,27,114
12336310,0,0,0
12336468,13,3,10
12336905,8,0,8
12337310,253,57,196
12337792,65,34,31
12337910,15,1,14
12338061,68,37,31
12339780,14,1,13
12339870,49,21,28
12340151,30,2,28
12340497,6,1,5
12340837,205,65,140
12340846,0,0,0
12341282,416,116,300
12342198,58,13,45
12342499,54,20,34
12342503,90,33,57
1234354,168,55,113
1234388,442,264,178
12344005,33,2,31
12349872,138,25,113
12350225,119,50,69
12351637,48,24,24
12351993,5,3,2
12352014,32,16,16
12352025,296,97,199
123522,13,5,8
12355072,14,2,12
12355073,58,24,34
12355852,5,0,5
12356983,128,33,95
12358304,17,3,14
12358732,167,78,89
12360465,1,1,0
12360566,189,42,147
12361728,98,31,67
12363296,251,107,144
12364001,141,50,91
12364277,3,1,2
1236554,63,21,42
12370738,22,3,19
12371601,75,32,43
12372741,47,19,28
12373665,39,10,29
12374035,6,1,5
12375441,478,192,286
12376815,36,9,27
12378117,34,14,20
12379913,52,6,46
12381919,533,193,340
12382881,15,4,11
1238314,55,11,44
12384762,57,20,37
1238591,122,18,104
12386580,29,5,24
12391395,54,20,34
12391524,21,5,16
12392709,39,14,25
12392722,0,1,-1
12393653,2,2,0
12394542,662,135,527
12394765,73,30,43
12394812,78,26,52
12395298,19,4,15
12398777,163,26,137
12399091,3,1,2
12399354,0,3,-3
12399394,111,28,83
12400299,15,4,11
12400303,50,14,36
12400792,284,34,250
12401240,176,21,155
12401729,76,11,65
12402684,55,8,47
12403240,5,3,2
12403415,34,4,30
12404280,74,19,55
12406425,84,42,42
12407760,0,0,0
12409177,187,46,141
12414043,6,1,5
1241481,508,106,402
12416752,9,3,6
12417402,47,19,28
12417651,27,3,24
1242035,150,48,102
1242036,309,90,219
12420415,4,2,2
12420813,30,4,26
12420925,4,3,1
